Long,Lat,Size
-71.0623369,42.31581453,667
-71.07305182,42.35125126,363
-71.10757917,42.32246336,855
-71.08051941,42.32696802,197
-71.12096171,42.26701085,185
-71.06544273375,42.35123751374999,361
-71.12907309,42.287002,235
-71.08967541,42.34391716,200
-71.0747588725,42.2725089475,345
-71.00793914,42.39327289,245
-71.08129517,42.29356132,339
-71.08793566,42.32289006,248
-71.07938717,42.28411373,325
-71.06000539,42.35591935,102
-71.06104499,42.29721224,316
-71.08208848,42.297950093333334,388
-71.05700995,42.33315223,381
-71.05690362,42.32743066,646
-71.09334526,42.317791299999996,263
-71.08851499,42.28164146,332
-71.08950817499999,42.292162225,269
-71.05713320000001,42.291949755000005,297
-71.08057510666667,42.28679316333333,190
-71.08196401999999,42.329064015,193
-71.051427636,42.364907098,446
-71.09055618,42.30878855,503
-71.16115206,42.35167293,178
-71.09823249499999,42.31645133,423
-71.0747977,42.30496344,171
-71.0558791,42.34082366,103
-71.0755372125,42.3148071775,397
-71.1123942,42.33186291,231
-71.06196905,42.35913932,73
-71.07467446,42.308396294999994,377
-71.05928338,42.32183637,183
-71.12529557,42.36668653,381
-71.073012398,42.32377654,72
-71.10268866333332,42.33041997,242
-71.08513152,42.28881222,322
-71.07697146,42.31428744,79
-71.05521304,42.31307634,43
-71.06559469,42.305649695,318
-71.10801655499999,42.348463205,165
-71.1291627,42.27050635,116
-71.07038932,42.34827698,315
-71.00246871,42.38857015,86
-71.12864998,42.28329736,211
-71.07006430499999,42.29037488,407
-71.08274055,42.290875899999996,190
-71.06898286,42.382662599999996,273
-71.0580490475,42.3109191975,293
-71.09475747,42.28813676,328
-71.11676234,42.24831869,268
-71.13176013,42.3493931525,60
-71.09460243,42.32162821,331
-71.089438185,42.350741535,507
-71.05259685,42.34505494,169
-71.08677174,42.31115413,152
-71.10831222,42.3350979,807
-71.09780893,42.31139893,258
-71.07812343666667,42.298493810000004,265
-71.05384436333334,42.35892002666666,219
-71.08808733,42.34068276,187
-71.06168709,42.34901311666667,239
-71.10649737,42.33962338,267
-71.1215525,42.26128526,376
-71.04877362,42.33595314,229
-71.06786956,42.298508500000004,186
-71.10096723,42.32283759,149
-71.12467152,42.25332979,80
-71.13409893,42.24316898,152
-71.13818408,42.24261098,388
-71.11141081,42.30901975,919
-71.13621302499999,42.27348687,479
-71.08113132999999,42.282572155000004,403
-71.07103546166667,42.331485529999995,300
-71.07792454999999,42.31714756333333,136
-71.07149082000001,42.33710048499999,356
-71.098050155,42.329147625000004,369
-71.12457277,42.287893700000005,495
-71.044029875,42.3318768425,357
-71.07291794,42.320594615000005,481
-71.08874073,42.31688133,396
-71.10385704250001,42.33415082,120
-71.09838111,42.31824316,345
-71.068244015,42.36023218,307
-71.13295048,42.25137716,103
-71.06373476,42.302432085,182
-71.08502291,42.29752097,549
-71.05705378,42.33543317,381
-71.07743167,42.313551995,194
-71.0992557125,42.3149296875,336
-71.03376538,42.38052323,252
-71.06093799,42.362518185,177
-71.14298078,42.34531664,184
-71.10428096,42.33744152,234
-71.11659455,42.30050966,103
-71.03997278,42.33765769,183
-71.10213227,42.31190641,271
-71.157041285,42.339885615,506
-71.05951046,42.31961996,213
-71.07550036250001,42.326127815,373
-71.05593737333332,42.37612439666666,385
-71.10726512,42.30670301,502
-71.08350146,42.280612299999994,305
-71.058462885,42.35703821,844
-71.09316781,42.33506218,125
-71.09565500000001,42.268642299999996,175
-71.0661610425,42.315036327499996,494
-71.13100618,42.27650961,325
-71.11459734,42.26568478,271
-71.11889609999999,42.28063521,169
-71.11070231,42.32423224,255
-71.07818218333334,42.31115155999999,309
-71.0986841,42.264373525,389
-71.05135807,42.29425521,210
-71.11989956,42.35170571,180
-71.08866865,42.34376458,225
-71.12594231,42.25985826,305
-71.07346091999999,42.3545751,66
-71.07383156,42.29586922,479
-71.07220576,42.28029155,219
-71.09420138666667,42.34621197333334,100
-71.08277185,42.31684039,280
-71.0587872,42.30600262,157
-71.13150648,42.28986134,275
-71.13224730333333,42.25023502,375
-71.06525771,42.27282017,131
-71.08086086,42.35227884,414
-71.05660462499999,42.3599297675,262
-71.14173545,42.28569042,127
-71.067154755,42.307174985,210
-71.03601677,42.37826778,102
